age,transaction_amount,account_balance,num_transactions_today,is_foreign_transaction,transaction_hour,prev_fraud_flag,merchant_distance_km,merchant_risk_score,is_fraud
51,4360.28,19177.15,25,no,22,no,1794.9,4.2,no
51,7974.58,27614.41,5,no,18,no,1800.0,5.7,no
34,1560.33,40607.75,34,no,1,no,1178.6,7.9,no
38,845.87,35941.2,34,no,23,no,373.3,2.9,no
24,2057.26,24520.2,16,no,14,no,21.7,6.7,no
47,12149.58,11015.97,37,yes,13,no,3198.3,6.6,yes
60,10691.08,13759.38,22,no,2,no,1774.7,8.0,yes
27,12968.33,39317.15,39,no,2,no,4836.5,4.4,yes
26,8793.09,5600.5,14,no,1,no,268.7,5.7,no
68,5303.31,16629.64,46,no,9,no,2095.1,8.2,no
19,12903.71,33573.83,37,no,16,yes,4376.4,4.5,yes
37,4193.24,29341.48,28,no,6,no,1849.9,1.5,no
39,13626.78,8925.16,25,no,3,no,2558.5,7.2,no
55,7560.11,46166.02,36,no,5,no,3355.5,6.2,no
41,9440.76,48596.49,10,no,19,no,1484.7,1.2,no
62,12302.28,25056.065000000002,46,yes,22,no,2297.9,8.5,yes
71,14284.9,2142.83,11,no,11,no,1099.2,5.5,no
32,1511.57,49428.94,2,no,11,no,2095.1,6.3,yes
21,10364.0,35722.59,13,no,11,yes,2129.2,8.8,yes
61,9876.95,44640.37,34,yes,17,no,2923.9,1.4,yes
32,14762.73,14500.72,21,no,23,no,557.3,5.5,yes
38,13636.89,38387.37,34,no,4,no,3455.3,6.4,yes
67,699.49,28007.4,48,yes,8,no,3582.3,4.1,no
70,10331.32,14962.19,18,no,9,no,4238.7,6.8,yes
24,2112.52,33611.24,16,no,20,no,3441.0,2.0,no
39,7555.34,40678.42,41,yes,2,no,2332.4,4.2,yes
57,5374.0,22562.18,49,yes,2,no,1002.8,5.7,yes
52,5043.45,11022.06,39,no,0,no,3822.9,1.6,no
23,10806.61,39154.77,21,no,9,no,4637.7,7.3,yes
44,2529.61,10546.8,46,no,8,no,4485.8,8.6,yes
31,1759.67,21704.97,27,no,1,no,3494.2,9.3,yes
62,10041.6,32788.33,45,no,17,yes,788.6,5.50938715643135,yes
68,13304.32,40342.54,3,no,21,no,4266.9,6.7,no
31,213.73,31797.68,14,yes,2,no,3869.9,9.9,yes
50,5645.06,13944.32,35,no,0,no,3347.6,5.50938715643135,yes
68,6579.6,1515.87,30,no,17,no,2787.9,7.0,yes
28,9907.74,7701.25,2,no,6,no,2647.9,4.3,yes
20,13713.8,32126.46,41,no,21,no,3652.7,3.1,yes
49,12278.12,6279.97,21,no,5,yes,4875.1,1.4,yes
26,9587.31,25106.82,24,yes,0,no,175.2,1.2,no
51,8774.56,10374.85,47,no,3,no,3581.6,6.8,yes
46,12203.03,4982.99,15,no,12,no,3251.7,9.3,yes
30,4344.98,45239.57,4,no,0,yes,619.3,6.4,yes
74,8483.81,12706.34,1,no,0,no,2650.0,8.1,no
57,12875.85,23240.07,32,no,22,no,300.0,2.6,no
57,10774.59,19207.95,18,no,6,no,703.9,1.5,no
53,12263.1,48969.69,4,no,15,no,4867.2,9.9,yes
29,5747.61,9839.31,22,no,7,no,2896.8,2.3,no
19,14085.03,30412.75,5,no,10,no,3309.8,8.6,no
72,7468.145,8663.25,16,no,0,no,2903.0,8.2,yes
55,13806.01,45684.8,49,yes,6,no,2799.0,9.8,yes
46,1014.34,8790.01,14,no,15,no,3349.6,9.7,no
28,9181.84,11750.16,14,no,11,no,1012.6,8.3,yes
69,8050.88,39631.89,35,no,4,no,3579.3,8.2,yes
51,7583.32,25056.065000000002,23,no,10,no,4068.4,4.3,no
50,2888.39,7232.03,26,no,0,no,3009.1,5.7,no
55,14628.64,32535.05,19,no,14,no,4316.3,9.4,yes
73,6858.15,1809.08,41,no,22,no,3415.1,1.6,no
36,13470.33,18809.88,2,no,19,no,1226.3,2.8,no
57,9823.21,34966.8,3,no,22,no,223.7,8.8,no
59,10679.69,17669.77,26,yes,5,no,1525.2,9.9,yes
65,2596.13,23318.58,25,no,16,no,935.3,9.1,yes
25,1710.62,45876.13,24,yes,2,no,824.0,3.2,no
65,10436.11,41663.34,9,yes,0,no,3401.9,8.5,yes
49,8595.09,12663.92,26,no,15,no,4207.3,1.2,no
19,3497.75,9406.92,43,no,8,no,2500.6287832408643,7.9,yes
37,13299.09,25056.065000000002,47,no,4,yes,1872.3,2.4,yes
46,10154.1,14957.21,15,no,10,no,1166.1,9.3,yes
39,2647.62,5675.19,31,no,20,no,340.8,1.5,no
49,101.44,45104.38,44,yes,16,yes,2155.2,6.5,yes
24,1025.84,5469.69,27,no,21,no,4546.7,3.3,yes
68,1151.62,47248.68,35,yes,0,no,1103.7,6.2,yes
72,14524.01,28429.65,3,no,12,no,4827.4,2.1,no
22,5763.77,45510.51,5,yes,19,no,72.2,3.8,yes
63,2467.35,25952.32,28,no,7,no,1121.7,2.8,no
68,13074.19,36165.76,39,no,23,no,3228.0,5.3,yes
51,1411.32,12018.2,4,no,17,no,2125.9,4.6,no
42,10063.28,7424.56,15,no,20,no,2429.9,3.1,yes
29,10908.34,18722.83,26,yes,14,no,2819.5,2.7,yes
47,450.85,15223.11,15,no,3,no,3480.5,3.8,no
54,6199.03,13713.54,45,no,21,no,2947.9,6.2,yes
71,6526.68,40478.69,30,no,14,no,283.2,3.5,yes
40,10999.88,23658.48,9,no,18,no,2394.7,2.3,no
37,10745.41,28391.21,41,no,13,no,3314.8,2.0,no
44,2333.34,6751.76,11,no,2,no,3464.4,1.5,no
60,8030.8,24884.83,1,no,5,no,4266.6,2.9,no
39,1516.96,30754.18,3,no,5,no,1834.4,1.8,no
27,9742.25,46583.71,10,no,3,no,3317.4,6.3,no
46,3135.99,40224.05,11,no,17,no,397.2,3.9,no
47,5910.96,13760.33,40,no,5,no,4788.1,6.1,yes
48,5127.78,21471.81,4,no,0,no,3550.3,2.1,no
54,14807.92,34186.14,37,no,21,no,4645.0,8.0,yes
40,10790.82,37125.85,22,no,7,no,1279.3,7.5,yes
40,133.31,23868.59,21,no,9,no,1787.4,5.4,no
37,1991.55,10964.41,14,no,13,no,4806.4,5.8,no
28,8429.69,48620.93,3,yes,9,no,2489.8,10.0,yes
73,3368.24,39602.63,3,no,1,no,4990.7,8.4,yes
22,2099.12,42453.73,39,no,12,no,2239.5,7.2,no
46,767.8,2864.86,43,no,7,no,2117.7,7.4,no
49,5658.96,17421.25,2,yes,18,no,2146.6,1.6,yes
53,4865.86,3144.05,1,no,18,no,3739.0,6.3,no
50,5181.2,40666.31,31,no,5,no,2875.6,9.3,no
22,4569.79,41664.32,33,no,14,no,2682.5,8.9,yes
29,3358.7,16917.79,29,no,9,no,2948.3,6.8,no
69,14549.07,14036.77,22,no,19,no,3677.0,8.3,no
49,1505.9,8959.11,17,no,7,no,221.8,9.6,no
47,13357.23,6351.58,7,no,16,yes,4677.4,6.7,yes
60,12984.27,42455.88,13,no,1,no,4186.7,9.4,no
56,5420.26,36210.2,27,yes,18,yes,496.1,6.3,yes
37,12944.34,8319.92,1,yes,19,no,269.9,6.8,no
23,5658.98,6062.4,15,no,4,no,1025.0,6.6,no
48,7004.96,26126.77,25,no,12,no,4551.8,1.5,no
27,9495.6,46768.42,18,no,23,no,101.1,9.6,yes
62,13874.67,9494.52,6,no,8,no,1374.8,5.4,no
36,7159.21,30032.39,25,no,11,no,1036.7,5.1,no
74,12944.72,7463.08,35,no,3,no,671.4,8.3,no
45,5166.44,5401.53,10,yes,4,no,4034.0,3.3,yes
74,8646.44,15641.1,30,no,14,no,2774.3,1.6,no
35,1297.35,20555.04,47,no,12,no,592.4,7.9,no
44,6332.44,23606.41,6,no,9,no,2080.7,4.4,no
72,7379.8,19059.71,31,no,16,no,2959.6,9.6,yes
59,10289.32,19009.62,39,no,7,no,4936.3,9.3,yes
20,5299.59,23558.12,44,yes,11,no,4344.1,6.5,yes
58,9840.2,28744.42,4,no,16,no,4279.7,9.9,yes
65,9883.04,5579.86,20,no,21,no,1625.1,4.9,yes
23,5634.76,10840.32,16,yes,15,no,3741.4,3.3,yes
64,8327.89,19495.7,18,yes,13,no,349.2,1.1,yes
72,3289.56,46214.37,19,no,16,no,2603.2,1.0,no
46,7924.72,17267.08,3,no,9,no,931.5,7.7,no
66,9393.76,33889.89,11,no,21,no,1941.8,9.5,yes
65,14072.6,37506.7,25,no,21,no,4063.7,5.0,no
71,7537.2,17175.56,33,no,6,no,3956.9,6.2,no
54,9989.61,9352.21,31,no,5,no,1623.6,7.9,yes
46,541.56,31619.01,32,no,17,no,2090.9,6.0,no
24,138.85,22331.61,46,no,11,no,3118.2,8.1,no
35,2877.89,3331.57,28,no,18,no,4650.0,1.9,no
29,14343.85,16147.44,11,no,6,no,869.9,3.2,no
28,5613.86,9944.82,10,no,9,no,2500.6287832408643,4.8,no
68,10207.48,28550.54,31,no,21,no,4743.9,5.6,yes
71,12646.31,26536.2,5,no,12,no,3823.4,8.9,yes
41,3420.66,18236.96,44,no,23,yes,3182.5,4.3,yes
40,12263.53,19066.7,32,no,22,yes,245.9,6.5,yes
74,10493.32,39947.97,44,no,11,no,2483.3,1.7,no
67,628.51,15629.75,26,no,21,no,1403.5,1.3,no
64,8558.55,40392.74,31,no,14,no,22.4,7.6,no
52,7808.59,17211.66,4,no,8,no,4827.0,3.6,no
36,13166.32,17430.31,19,no,7,no,4582.1,1.9,yes
48,283.07,38041.8,39,no,15,no,1081.5,3.5,no
32,14374.26,47222.93,44,yes,5,no,3909.8,4.2,yes
46,1970.33,11320.58,44,no,9,no,1855.5,9.5,yes
48,11196.51,18901.28,42,no,23,no,3509.6,2.1,yes
62,1629.04,35398.14,18,no,11,no,620.5,3.9,no
29,6669.09,35396.6,49,no,12,no,793.0,9.8,yes
46,3004.32,17239.78,4,no,3,no,220.5,9.3,no
39,7630.69,36454.6,42,no,20,no,654.4,2.0,no
62,1192.7,48441.68,31,no,20,no,3869.3,7.1,no
63,10791.87,22807.73,18,no,1,no,4877.7,8.4,yes
50,5282.48,18164.72,44,no,10,no,2242.6,4.4,no
72,13187.66,38214.65,45,no,2,yes,2333.6,9.9,yes
65,571.62,30439.04,34,yes,21,yes,4045.0,1.4,yes
46,7630.96,4052.53,21,no,4,no,2424.0,9.2,no
33,4428.89,49952.5,4,no,10,no,42.8,3.2,no
72,2723.66,13933.25,32,no,22,no,3542.0,7.9,yes
19,12472.03,15335.93,24,no,1,no,631.3,3.3,yes
61,12900.84,24974.65,5,yes,10,yes,464.9,6.9,yes
59,3020.55,43674.71,17,no,4,no,4958.5,9.6,yes
64,7313.8,25056.065000000002,12,yes,16,no,2278.6,6.4,no
49,1951.14,6114.09,16,no,4,no,3666.6,2.6,no
40,7415.61,7052.29,2,no,11,no,4382.2,10.0,yes
18,12371.06,17138.57,45,yes,23,no,1533.1,4.6,yes
70,9430.55,19386.11,1,no,15,no,2599.5,5.50938715643135,no
40,13686.58,22408.72,13,no,7,yes,2653.9,6.6,yes
38,3422.76,4467.27,43,no,13,no,531.6,7.6,no
44,8545.67,37138.04,26,no,14,no,4761.2,7.1,yes
29,3281.94,24922.3,25,yes,21,no,2788.6,2.1,no
49,756.07,43860.15,25,no,17,no,2754.2,9.7,no
33,11173.98,6833.7,8,no,20,no,4045.2,1.8,no
33,2482.52,45049.7,20,yes,4,no,3499.1,7.6,yes
46,2464.0,43564.82,31,no,16,no,692.5,2.7,no
27,6153.15,4543.25,36,no,22,no,4377.3,6.1,yes
60,12299.91,48672.1,35,yes,12,no,3999.4,7.5,yes
18,10224.79,36632.59,9,no,5,no,4350.4,5.50938715643135,yes
63,6401.79,48946.77,1,no,11,no,3959.8,1.1,no
39,10128.1,15313.67,35,no,17,no,3325.1,8.7,yes
71,7787.66,8755.42,25,no,19,no,738.7,8.1,no
36,10090.13,9631.8,2,no,1,no,3838.3,8.5,yes
39,178.21,26368.39,6,no,15,no,4696.6,5.50938715643135,yes
21,5582.17,5058.85,1,no,3,no,4704.7,6.1,no
72,12643.43,4961.16,36,yes,4,no,3753.2,6.5,yes
34,7468.145,24544.13,2,yes,16,yes,1666.4,9.5,yes
63,4077.43,31608.72,31,no,23,no,1045.4,5.5,no
58,955.33,21717.07,5,yes,23,no,4849.5,9.4,no
20,2713.12,35120.86,26,no,17,no,1216.2,6.9,no
55,2898.22,28766.07,31,no,8,no,4162.4,1.2,no
59,14460.98,1637.81,20,no,13,no,1545.1,6.0,no
25,5927.03,29482.72,13,no,19,no,2516.0,7.3,yes
53,4061.54,21888.31,14,yes,9,no,226.6,9.0,no
64,1681.45,22334.04,35,no,17,yes,3273.0,1.8,yes
25,2335.72,4655.59,14,no,13,no,3857.6,4.8,no
70,2602.54,48477.88,35,no,11,no,4883.7,4.5,no
48,2006.22,6886.06,15,no,5,no,3105.2,2.5,no
55,10455.4,34577.97,22,no,9,no,4009.8,8.2,yes
46,6799.86,41507.64,29,yes,9,no,590.6,1.2,no
24,14500.51,5532.52,26,no,17,no,1079.6,3.6,yes
64,1762.92,45529.6,45,no,3,no,1154.3,3.8,no
65,124.85,21131.3,14,no,11,no,2247.6,7.4,no
23,2573.56,33836.05,3,no,22,no,2500.6287832408643,9.3,yes
42,12.01,13400.06,34,no,11,no,2587.6,8.3,no
47,7051.62,39307.9,25,no,19,no,3276.7,5.6,no
54,4325.12,42607.86,40,no,4,no,2177.3,5.4,no
65,3602.33,451.9,4,no,16,no,1098.4,1.5,no
57,1245.0,12940.47,21,no,18,no,857.8,7.3,no
62,8592.38,15426.87,35,yes,8,no,643.9,5.8,yes
71,13344.58,45819.72,36,no,15,no,4776.9,9.4,yes
18,366.75,38001.46,31,no,4,no,1381.1,3.7,yes
68,6137.59,13093.29,8,no,1,no,217.0,5.50938715643135,no
61,12998.15,11510.83,46,no,2,no,309.3,4.8,yes
19,13897.15,44810.61,22,no,10,no,3873.0,8.9,yes
21,5725.64,38234.96,41,no,1,no,4862.9,1.8,yes
47,10561.63,19129.79,26,no,9,no,670.6,9.3,yes
41,7541.48,34384.34,18,no,18,no,2784.2,5.6,no
72,13658.57,11978.77,28,no,18,no,2624.6,7.1,yes
59,13036.26,8033.91,4,no,5,no,735.9,1.4,no
18,7827.18,1114.49,19,no,17,no,4357.5,9.3,yes
27,8467.56,27687.07,10,no,13,no,4950.0,1.2,no
36,5257.36,6056.81,34,yes,1,no,371.2,5.8,no
66,10942.03,41784.58,23,no,21,no,1249.5,5.50938715643135,yes
56,12237.14,39761.9,32,no,3,yes,335.8,8.9,yes
21,9121.23,8619.6,6,yes,23,no,486.7,5.3,yes
25,1204.02,753.55,42,no,11,no,3187.5,2.1,no
23,8552.75,11619.87,10,no,11,no,665.0,4.6,no
42,2455.93,30037.59,5,no,3,no,4180.9,3.7,no
54,3963.3,41120.94,36,yes,10,no,4772.0,6.2,yes
26,3467.2,44443.81,15,no,22,no,2879.7,5.0,no
68,12426.85,3016.83,39,no,3,no,1853.2,8.7,no
49,5028.44,43920.42,2,no,11,no,4282.4,9.6,yes
21,10526.0,12790.51,19,no,5,no,4425.8,5.9,no
70,2291.13,32599.21,35,no,11,no,4459.1,6.5,yes
23,4466.56,24797.21,31,no,11,no,3888.2,8.5,no
63,4410.82,46968.74,6,no,23,no,1469.3,3.6,no
46,1301.66,41852.53,9,no,8,no,3001.4,8.6,no
72,12210.42,7756.26,6,no,18,no,2872.7,4.9,yes
40,10568.6,19931.45,20,no,7,no,3573.3,2.1,no
23,6523.92,17724.02,6,no,23,no,2295.3,3.8,no
28,9085.19,14481.73,5,no,1,no,717.3,8.6,no
20,13862.51,3090.06,3,no,9,no,2716.8,4.8,no
36,12179.0,44203.41,43,no,14,no,4376.4,2.8,yes
40,4310.88,28858.23,40,no,23,no,2512.5,1.2,no
53,4117.48,46101.38,9,no,1,no,4794.1,2.5,no
60,736.55,10001.07,28,no,17,no,2137.2,8.9,no
53,7004.36,12428.66,30,no,20,no,4735.4,5.1,no
20,7228.57,25056.065000000002,4,no,13,no,4133.5,9.5,no
66,1359.51,45715.64,9,no,15,no,3590.9,7.0,no
36,8228.45,46906.13,13,no,4,no,1179.1,1.1,no
65,8998.93,15293.9,29,no,21,no,0.1,2.7,no
73,1048.35,7724.37,42,no,12,no,2500.6287832408643,2.0,no
49,3676.08,10021.16,28,no,5,no,2676.4,1.0,no
29,471.65,49460.87,39,no,20,no,3149.5,8.2,yes
57,13222.29,40435.26,36,no,6,no,1313.5,7.7,yes
66,9001.85,6462.34,34,no,0,no,2252.1,4.3,no
47,7468.145,46421.56,5,no,8,no,377.9,7.3,no
33,14771.66,3608.27,16,no,13,no,4141.5,3.3,no
43,11364.81,29192.63,38,yes,11,no,3140.6,4.2,yes
39,5804.07,49949.78,11,no,16,yes,406.1,8.3,yes
35,4054.6,44892.78,25,no,22,no,4516.9,8.5,yes
24,6223.5,9485.22,26,no,1,no,4057.5,2.3,no
20,9837.43,25056.065000000002,41,no,3,no,3202.8,9.4,yes
30,1576.07,34082.48,43,yes,16,no,2104.9,3.3,yes
52,6926.16,7976.23,26,no,18,no,3221.8,9.2,no
53,841.74,31728.14,31,no,12,no,2872.3,9.7,yes
44,12563.0,48207.13,22,no,23,no,4275.1,7.5,yes
61,7889.02,21321.7,45,no,15,no,4189.0,2.3,no
67,11517.48,36760.31,48,no,22,no,4215.0,1.6,yes
66,5956.75,35946.77,34,no,3,no,2770.4,9.6,yes
60,2883.18,39065.05,41,yes,6,no,3252.2,3.0,yes
68,3914.52,42377.2,9,no,15,no,3586.1,3.9,no
30,8174.08,31304.95,11,no,15,no,4794.2,3.2,yes
56,6714.93,3834.45,31,no,21,no,1420.9,4.7,no
46,7357.27,38591.66,26,no,22,no,1810.1,6.7,no
57,11273.56,40236.2,33,no,18,no,1088.7,9.7,yes
38,5249.6,45983.25,23,no,4,no,4106.0,3.6,no
24,8274.62,36003.02,34,no,13,no,3683.9,6.2,yes
71,758.18,29774.75,14,no,10,no,951.6,5.50938715643135,no
28,1950.37,25056.065000000002,30,no,22,no,299.3,6.3,no
67,2324.45,39795.17,23,no,13,no,4438.0,7.3,no
61,14909.86,18988.55,46,no,20,no,4816.8,7.7,yes
41,14943.63,3067.15,18,no,18,no,3213.1,4.1,no
62,9541.16,31164.83,33,no,22,no,4833.5,8.5,yes
60,10374.4,27974.48,31,no,23,no,1724.1,5.50938715643135,no
63,4166.56,48277.12,46,no,2,no,4260.6,8.3,no
57,14424.53,40827.41,22,no,0,no,307.2,7.3,yes
24,13331.24,23020.18,9,no,16,no,4186.2,8.2,yes
44,8390.98,49917.91,36,no,18,no,1987.6,5.6,no
70,5332.18,31338.34,7,yes,13,no,3259.7,8.7,yes
23,3653.59,41645.18,42,no,7,no,4558.7,6.8,yes
60,13913.54,1509.71,39,yes,7,no,3535.4,5.9,yes
32,8913.37,1845.73,12,no,11,no,731.7,3.5,no
18,5430.58,40629.04,44,yes,3,no,2242.9,4.1,yes
48,1997.4,27355.31,49,no,0,no,1456.2,2.3,no
64,11298.64,30320.21,44,no,1,no,2397.6,3.4,no
30,9926.16,44196.32,6,yes,8,no,2897.6,4.9,yes
68,625.79,550.06,44,no,4,no,2345.5,3.8,no
73,10289.58,23866.81,34,yes,22,no,4101.1,8.1,yes
32,1939.57,48431.57,30,no,4,no,2798.1,7.5,no
70,3421.28,16935.64,14,no,16,no,2348.8,6.2,no
18,6080.46,18132.33,49,no,5,no,4924.6,9.2,yes
42,7772.79,39929.33,10,no,0,no,1019.7,5.50938715643135,no
66,7593.05,3397.29,38,no,8,no,1302.0,5.8,yes
44,13613.33,46100.62,33,no,10,no,1775.4,7.0,yes
20,2316.04,43776.11,24,no,17,no,3357.0,8.6,no
61,8023.81,40977.66,26,no,16,no,746.4,3.5,no
46,10857.88,13976.3,31,no,0,yes,3871.7,8.5,yes
73,12772.04,32467.36,24,yes,6,no,1734.1,9.3,yes
68,13471.61,4476.99,32,yes,8,no,1979.3,2.2,yes
55,14080.83,43831.16,18,no,4,no,4403.8,1.8,yes
58,1119.07,4904.46,14,no,22,no,385.4,1.5,no
28,2451.1,38269.16,20,no,10,no,2312.6,4.2,no
42,12546.78,29386.28,14,no,3,no,4229.3,3.9,no
64,7539.69,22499.14,2,yes,11,yes,1355.3,4.0,yes
27,603.73,11884.85,28,no,10,no,3543.7,5.50938715643135,yes
29,12476.48,1247.79,47,no,14,no,469.4,7.7,no
73,3430.63,11597.14,49,no,4,no,1579.2,2.0,yes
21,3748.74,48789.5,16,yes,23,no,1358.2,2.4,no
46,9636.65,6110.85,48,no,14,no,1500.8,7.2,yes
62,12552.51,29671.97,1,no,19,no,4502.2,7.3,yes
19,5266.51,24357.86,31,no,11,yes,1759.5,3.7,yes
63,8658.24,11812.98,40,no,7,no,3818.2,3.0,yes
18,2398.93,31787.97,35,no,13,no,73.2,7.5,yes
69,9450.29,40967.13,9,yes,17,no,4172.4,6.8,yes
23,1024.54,25056.065000000002,19,no,23,no,4423.5,8.7,yes
29,10539.39,6169.52,15,no,21,no,2955.7,9.9,yes
46,9266.92,16588.25,15,no,23,no,4954.3,7.8,yes
37,12251.3,27966.84,35,no,21,no,4659.6,8.7,yes
37,4240.0,14428.62,44,no,4,no,1007.9,3.0,no
19,7468.145,4952.19,45,no,13,no,3514.1,6.4,yes
20,1732.56,45110.65,25,no,5,no,2150.6,5.50938715643135,yes
72,5590.54,31565.69,6,no,17,no,3258.7,9.4,no
67,2624.57,27094.99,4,no,13,no,2939.9,7.0,no
69,13620.98,46602.93,3,no,3,no,3748.7,5.3,no
31,12067.65,41265.27,15,no,0,no,3341.6,4.5,no
39,14567.18,34807.79,12,no,19,no,563.0,7.0,no
22,14585.34,14798.02,38,no,1,no,1747.7,6.5,yes
70,12526.21,41744.63,44,yes,13,no,4417.3,8.7,yes
18,12111.44,15353.13,26,no,5,no,466.1,7.7,yes
74,9379.93,39632.2,6,yes,13,no,4964.7,4.3,yes
18,9454.62,1995.02,16,no,15,yes,3486.6,6.2,yes
18,3357.97,14362.76,44,no,13,no,327.3,6.4,no
20,8666.66,24076.15,39,no,22,no,2546.5,5.5,yes
22,9176.49,22660.32,44,no,7,no,4200.3,5.4,yes
41,13340.02,31245.06,10,no,23,no,1717.4,9.4,yes
22,14777.09,28467.88,44,no,6,no,3671.4,5.50938715643135,yes
55,7138.14,17727.13,37,no,11,no,2500.6287832408643,5.1,no
42,5852.9,19564.49,17,no,9,yes,4982.6,7.7,yes
43,4318.9,38178.58,17,no,0,no,2854.9,4.2,no
72,2575.14,22327.03,19,no,21,no,3679.1,8.9,no
38,3158.15,936.67,8,no,11,no,698.5,8.5,no
19,11800.79,17080.24,6,no,22,no,4168.7,4.5,no
32,6323.83,3946.6,20,no,18,no,2821.9,3.7,no
18,9666.69,30668.01,41,no,15,no,3322.5,7.6,yes
39,7266.16,40665.16,19,no,11,no,4153.4,5.2,no
28,6814.4,6536.51,20,no,3,no,1316.8,5.9,no
24,7514.88,45141.56,32,no,23,no,4574.4,7.8,yes
34,111.37,15063.54,20,no,1,no,3973.1,5.5,no
74,13742.94,14117.42,44,no,3,no,3474.7,9.8,yes
51,6131.83,19791.35,42,no,7,no,1986.8,3.2,yes
67,10212.06,42789.31,24,no,12,yes,1709.1,3.6,yes
31,11094.26,11105.47,46,yes,14,no,4680.8,7.9,yes
34,5324.58,4099.83,27,no,5,no,2477.1,9.4,yes
37,6460.59,32860.41,21,no,14,no,2884.1,5.50938715643135,no
67,2449.15,26197.9,18,no,23,no,1588.2,7.9,no
48,7863.69,46555.55,7,no,8,no,2050.1,9.2,no
60,7108.24,21407.07,6,no,1,no,2330.2,7.1,no
29,14109.68,26631.02,22,no,3,no,1580.8,3.9,yes
20,8458.92,41426.1,34,no,4,no,4035.9,9.3,yes
62,14232.06,995.79,32,no,2,no,1390.7,1.2,no
32,454.86,4509.73,34,no,16,no,687.9,2.8,no
58,1005.22,17697.03,23,no,19,no,4157.3,1.9,yes
46,620.6,39373.12,13,no,18,no,228.2,7.2,no
29,6220.15,17387.44,6,no,3,no,1695.3,3.4,no
18,14975.71,11504.32,39,no,15,no,4350.3,3.4,yes
56,11576.62,5765.74,20,no,1,no,3245.2,2.9,no
36,12437.62,44511.08,42,no,17,no,3864.9,5.6,no
20,389.08,9092.86,48,yes,19,no,2287.6,6.0,yes
19,12153.91,44217.25,30,no,2,no,658.1,1.8,no
31,14427.12,43441.78,1,no,9,no,200.2,6.6,no
44,12141.82,46871.93,34,no,15,no,2483.2,2.6,yes
41,10120.58,5007.42,20,no,16,no,427.6,3.8,yes
36,5987.86,30949.76,47,no,19,no,1918.4,4.5,no
56,5917.41,21186.58,26,no,16,no,3440.1,9.0,no
41,1821.3,32220.69,6,yes,18,no,1115.8,2.0,no
52,400.19,25056.065000000002,4,no,23,no,804.6,7.0,no
63,7216.5,5442.15,5,no,10,no,4298.1,7.6,yes
51,14734.01,43230.83,3,no,20,no,328.4,2.4,no
64,6617.56,41085.47,48,no,11,no,1164.6,1.6,no
52,1332.03,230.46,37,no,19,no,2461.0,1.6,no
46,2871.48,37345.49,7,no,0,yes,3505.1,5.2,yes
21,14037.2,25056.065000000002,12,no,14,no,2334.5,6.9,yes
47,4248.6,36417.73,18,no,3,no,595.7,4.7,no
31,5603.76,34759.23,39,no,23,no,517.4,5.3,no
42,8767.15,13670.65,40,no,4,no,2504.3,6.9,no
73,6422.69,21948.94,1,no,14,no,3086.8,4.4,no
65,5809.59,48022.17,21,no,0,no,4702.6,3.1,yes
48,1689.76,31856.99,23,no,18,no,1239.2,8.8,no
29,5294.64,37024.25,17,no,11,no,4653.7,3.7,yes
33,9015.56,37427.25,28,no,17,no,1983.8,3.8,yes
52,6886.93,16847.43,34,no,4,no,3379.8,1.1,no
23,9349.51,45373.61,42,no,23,no,4535.4,4.8,yes
29,12813.32,41039.23,37,no,3,no,955.2,2.0,no
39,13587.22,33733.53,1,no,16,no,2051.5,8.7,yes
61,9275.15,46380.45,16,no,9,no,3497.9,8.7,yes
42,10259.7,49394.35,1,no,22,no,2982.8,7.5,no
23,7823.85,25849.44,48,no,8,no,99.6,5.2,no
70,39.28,45180.66,3,no,11,no,1535.5,9.0,no
58,598.51,39508.04,34,no,7,no,381.5,9.1,no
55,4230.11,16267.39,45,yes,8,no,4050.9,6.1,yes
46,221.61,6553.02,32,no,9,no,4968.5,6.8,yes
40,14925.63,29038.54,18,no,17,no,1505.6,1.1,no
22,2132.87,7451.42,11,no,17,no,4875.9,6.7,yes
26,5647.58,21463.19,16,no,13,no,197.3,7.3,no
66,1190.15,33253.7,46,no,0,no,4147.6,8.7,yes
52,3128.22,32231.68,16,no,12,yes,825.4,6.3,yes
32,9485.89,18563.54,14,no,16,no,645.9,9.5,yes
64,7468.145,13532.06,45,yes,16,no,1907.6,2.2,no
39,5936.48,44759.26,3,no,13,no,3672.5,7.5,yes
53,11056.46,37255.23,44,yes,20,no,3092.3,1.1,yes
55,14345.97,3282.69,48,no,19,no,1441.2,1.7,yes
62,1907.97,1258.16,15,no,8,no,1845.1,3.5,no
50,11170.02,38969.78,7,yes,20,no,826.6,1.5,yes
36,2478.94,30109.06,49,no,23,no,2924.0,1.8,no
26,6084.0,10407.72,13,no,4,no,3014.0,7.6,no
64,8955.9,39738.55,30,no,14,no,3510.9,6.8,no
19,12584.35,2613.55,47,no,17,no,3064.6,1.2,no
48,3369.44,33829.02,40,no,2,no,262.6,3.0,no
20,7632.42,13196.8,40,no,10,no,4629.6,4.4,yes
24,3322.55,43484.79,45,no,11,no,2876.1,6.0,no
50,9727.75,25056.065000000002,30,no,11,no,990.1,6.2,yes
50,11220.26,33623.84,28,no,16,no,1572.0,3.0,no
25,7468.145,26105.62,25,yes,3,no,1902.1,1.4,no
22,9556.89,41661.46,34,no,5,no,3535.0,1.2,yes
